시도,범주,군구,관광지,위도,경도
경상북도,유명사찰,안동시,봉정사,36.6532989676974,128.661659945788
경상북도,유명사찰,김천시,직지사,36.1163029606425,128.004116437353
경상북도,유명사찰,포항시,오어사,35.9262200362434,129.368782141543
경상북도,유명사찰,청도군,운문사,35.6617273069761,128.960367474926
경상북도,유명사찰,의성군,고운사,36.4582667917666,128.750648496899
경상북도,유명사찰,영천시,은해사,35.9917409650126,128.789862988929
경상북도,유명사찰,경주시,불국사,35.7901322282969,129.331816845678
경상북도,유명사찰,경주시,분황사,35.84227517,129.20082292
경상북도,유명사찰,울진군,불영사,36.9409259592211,129.273648168989
경상북도,유명사찰,경주시,분황사,35.84227517,129.20082292
경상북도,유명사찰,울진군,불영사,36.9409259592211,129.273648168989
경상북도,유명사찰,경주시,기림사,35.8381280978558,129.403486816325
경상북도,유명사찰,경주시,석굴암,35.795419626517,129.350481705783
경상북도,유명사찰,포항시,보경사,36.2524480786059,129.317840491041
경상북도,유명사찰,포항시,오어사,35.9262200362434,129.368782141543
경상북도,유명사찰,김천시,직지사,36.1163029606425,128.004116437353
경상북도,유명사찰,의성군,대곡사,36.4901433242455,128.377164940694
경상북도,유명사찰,영주시,부석사,36.9989117,128.6871083
경상북도,유명사찰,영천시,은해사,35.9917409650126,128.789862988929
경상북도,유명사찰,안동시,봉정사,36.6532989676974,128.661659945788
경상북도,유명사찰,청도군,운문사,35.6617273069761,128.960367474926
경상북도,유명사찰,울진군,불영사,36.9409259592211,129.273648168989
경상북도,유명사찰,경주시,기림사,35.8381280978558,129.403486816325
경상북도,유명사찰,경주시,분황사,35.84227517,129.20082292
경상북도,유명사찰,경주시,기림사,35.8381280978558,129.403486816325
경상북도,유명사찰,의성군,대곡사,36.4901433242455,128.377164940694
경상북도,천연기념물,상주시,낙동승곡마을,36.3655544,128.20986059
경상북도,천연기념물,상주시,낙동승곡마을,36.3655544,128.20986059
경상북도,천연기념물,상주시,낙동승곡마을,36.3655544,128.20986059
광주광역시,고택/생가/민속마을,남구,이장우가옥,35.1404011762291,126.91446913686
광주광역시,고택/생가/민속마을,남구,이장우가옥,35.1404011762291,126.91446913686
광주광역시,서원/향교/서당,남구,포충사,35.0905835572989,126.847310021228
광주광역시,서원/향교/서당,남구,포충사,35.0905835572989,126.847310021228
광주광역시,서원/향교/서당,광산구,월봉서원빙월당,35.2356850902504,126.744921066345
광주광역시,서원/향교/서당,광산구,월봉서원빙월당,35.2356850902504,126.744921066345
광주광역시,서원/향교/서당,광산구,월봉서원빙월당,35.2356850902504,126.744921066345
광주광역시,유명사적/유적지,북구,충장사,35.1635046,126.9791348
광주광역시,유명사적/유적지,북구,충장사,35.1635046,126.9791348
대구광역시,고택/생가/민속마을,달성군,마비정,35.7787549643185,128.541614788864
대구광역시,고택/생가/민속마을,동구,대구옻골마을,35.9079802636757,128.686888341721
대구광역시,고택/생가/민속마을,달성군,마비정,35.7787549643185,128.541614788864
대구광역시,고택/생가/민속마을,동구,대구옻골마을,35.9079802636757,128.686888341721
대구광역시,고택/생가/민속마을,동구,노태우전대통령생가,35.9823962923989,128.648535769749
대구광역시,고택/생가/민속마을,달성군,남평문씨본리세거지,35.7927571486705,128.518217882205
대구광역시,고택/생가/민속마을,동구,노태우전대통령생가,35.9823962923989,128.648535769749
대구광역시,고택/생가/민속마을,달성군,남평문씨본리세거지,35.7927571486705,128.518217882205
대구광역시,서원/향교/서당,달성군,녹동서원,35.72320519,128.64633003
대구광역시,서원/향교/서당,달성군,도동서원,35.7010641331044,128.372134202604
대구광역시,서원/향교/서당,달서구,병암서원,35.8611032873137,128.520802549807
대구광역시,서원/향교/서당,달성군,녹동서원,35.72320519,128.64633003
대구광역시,서원/향교/서당,달성군,녹동서원,35.72320519,128.64633003
대구광역시,서원/향교/서당,달성군,도동서원,35.7010641331044,128.372134202604
대구광역시,서원/향교/서당,달서구,병암서원,35.8611032873137,128.520802549807
대구광역시,왕릉/고분,동구,대구불로고분군,35.9151413076601,128.646861922443
대구광역시,왕릉/고분,동구,대구불로고분군,35.9151413076601,128.646861922443
대구광역시,유명사적/유적지,동구,신숭겸장군유적지,35.942536722499,128.641663942197
대구광역시,유명사적/유적지,동구,신숭겸장군유적지,35.942536722499,128.641663942197
대구광역시,유명사적/유적지,달성군,사육신기념관,35.9086879816473,128.416903927389
대구광역시,유명사적/유적지,달서구,선사유적공원,35.8099027,128.52188531
대구광역시,유명사적/유적지,수성구,모명재,35.8583970701885,128.652227312447
대구광역시,유명사적/유적지,달성군,사육신기념관,35.9086879816473,128.416903927389
대구광역시,유명사적/유적지,달서구,선사유적공원,35.8099027,128.52188531
대구광역시,유명사적/유적지,수성구,모명재,35.8583970701885,128.652227312447
대구광역시,유명사찰,달성군,용연사,35.7478346683547,128.52016527482
대구광역시,유명사찰,달성군,용연사,35.7478346683547,128.52016527482
대구광역시,유명사찰,달성군,용연사,35.7478346683547,128.52016527482
서울특별시,고택/생가/민속마을,중구,남산골한옥마을,37.5593026809478,126.994434413338
서울특별시,고택/생가/민속마을,중구,남산골한옥마을,37.5593026809478,126.994434413338
서울특별시,고택/생가/민속마을,중구,남산골한옥마을,37.5593026809478,126.994434413338
서울특별시,궁궐/종묘,종로구,경복궁,37.5801367790217,126.976689748788
서울특별시,궁궐/종묘,중구,덕수궁,37.5660376072471,126.974547508207
서울특별시,궁궐/종묘,종로구,창덕궁,37.580838613606,126.990546678375
서울특별시,궁궐/종묘,종로구,창경궁,37.5816129325156,126.994376740716
서울특별시,궁궐/종묘,종로구,종묘,37.5744031004193,126.99438415756
서울특별시,궁궐/종묘,종로구,경복궁,37.5801367790217,126.976689748788
서울특별시,궁궐/종묘,중구,덕수궁,37.5660376072471,126.974547508207
서울특별시,궁궐/종묘,종로구,창덕궁,37.580838613606,126.990546678375
서울특별시,궁궐/종묘,종로구,창경궁,37.5816129325156,126.994376740716
서울특별시,궁궐/종묘,종로구,경복궁,37.5801367790217,126.976689748788
서울특별시,궁궐/종묘,종로구,창덕궁,37.580838613606,126.990546678375
서울특별시,궁궐/종묘,종로구,종묘,37.5744031004193,126.99438415756
서울특별시,궁궐/종묘,중구,덕수궁,37.5660376072471,126.974547508207
서울특별시,궁궐/종묘,종로구,창경궁,37.5816129325156,126.994376740716
서울특별시,궁궐/종묘,종로구,종묘,37.5744031004193,126.99438415756
서울특별시,왕릉/고분,강남구,선릉정릉,37.5090776414915,127.048939802781
서울특별시,왕릉/고분,노원구,태릉강릉조선왕릉전시관,37.6306326796013,127.097070188438
서울특별시,왕릉/고분,강남구,선릉정릉,37.5090776414915,127.048939802781
서울특별시,왕릉/고분,노원구,태릉강릉조선왕릉전시관,37.6306326796013,127.097070188438
서울특별시,왕릉/고분,서초구,헌릉인릉,37.4643173114463,127.082295746371
서울특별시,왕릉/고분,강남구,선릉정릉,37.5090776414915,127.048939802781
서울특별시,왕릉/고분,노원구,태릉강릉조선왕릉전시관,37.6306326796013,127.097070188438
서울특별시,왕릉/고분,서초구,헌릉인릉,37.4643173114463,127.082295746371
서울특별시,왕릉/고분,서초구,헌릉인릉,37.4643173114463,127.082295746371
세종특별자치시,유명사찰,세종특별자치시,영평사템플스테이,36.4736198227221,127.22783582312
세종특별자치시,유명사찰,세종특별자치시,영평사템플스테이,36.4736198227221,127.22783582312
세종특별자치시,유명사찰,세종특별자치시,영평사템플스테이,36.4736198227221,127.22783582312
울산광역시,고택/생가/민속마을,남구,장생포고래문화마을,35.5058952617101,129.383090397464
울산광역시,고택/생가/민속마을,남구,장생포고래문화마을,35.5058952617101,129.383090397464
울산광역시,고택/생가/민속마을,중구,외솔생가및기념관,35.5747514776526,129.347732805838
울산광역시,고택/생가/민속마을,중구,외솔생가및기념관,35.5747514776526,129.347732805838
울산광역시,유명사적/유적지,울주군,반구대암각화,35.6039069346567,129.17832246986
울산광역시,유명사적/유적지,울주군,반구대암각화,35.6039069346567,129.17832246986
울산광역시,유명사적/유적지,중구,울산동헌및내아,35.5583134942321,129.320074834938
울산광역시,유명사적/유적지,울주군,두동면천전리각석,35.6142437219164,129.175146415315
울산광역시,유명사적/유적지,중구,울산동헌및내아,35.5583134942321,129.320074834938
울산광역시,유명사적/유적지,울주군,두동면천전리각석,35.6142437219164,129.175146415315
울산광역시,유명사찰,울주군,석남사,35.6210309827801,129.032510761837
울산광역시,유명사찰,울주군,석남사,35.6210309827801,129.032510761837
울산광역시,유명사찰,울주군,석남사,35.6210309827801,129.032510761837
인천광역시,유명사적/유적지,강화군,강화전적지개소,37.735222343496,126.510134080095
인천광역시,유명사적/유적지,강화군,강화전적지개소,37.735222343496,126.510134080095
인천광역시,유명사적/유적지,서구,검단선사박물관,37.5944241905985,126.698706032414
인천광역시,유명사적/유적지,강화군,강화전적지개소,37.735222343496,126.510134080095
인천광역시,유명사적/유적지,서구,검단선사박물관,37.5944241905985,126.698706032414
전라남도,고택/생가/민속마을,순천시,낙안읍성민속마을,34.9072060344089,127.339482289145
전라남도,고택/생가/민속마을,곡성군,섬진강기차마을,35.2795161308026,127.307899933962
전라남도,고택/생가/민속마을,강진군,영랑생가,34.6422535060555,126.765318383959
전라남도,고택/생가/민속마을,순천시,낙안읍성민속마을,34.9072060344089,127.339482289145
전라남도,고택/생가/민속마을,곡성군,섬진강기차마을,35.2795161308026,127.307899933962
전라남도,고택/생가/민속마을,강진군,영랑생가,34.6422535060555,126.765318383959
전라남도,고택/생가/민속마을,광양시,윤동주유고보존정병욱가옥,34.9709751323102,127.759029919066
전라남도,고택/생가/민속마을,광양시,윤동주유고보존정병욱가옥,34.9709751323102,127.759029919066
전라남도,고택/생가/민속마을,신안군,김환기고택,34.7532685,126.121766
전라남도,고택/생가/민속마을,광양시,매천황현선생생가,34.9934713261316,127.56170908115
전라남도,고택/생가/민속마을,순천시,낙안읍성민속마을,34.9072060344089,127.339482289145
전라남도,고택/생가/민속마을,영광군,매간당고택,35.2410153782476,126.474550374401
전라남도,고택/생가/민속마을,곡성군,섬진강기차마을,35.2795161308026,127.307899933962
전라남도,고택/생가/민속마을,광양시,매천황현선생생가,34.9934713261316,127.56170908115
전라남도,고택/생가/민속마을,신안군,김환기고택,34.7532685,126.121766
전라남도,고택/생가/민속마을,광양시,매천황현선생생가,34.9934713261316,127.56170908115
전라남도,고택/생가/민속마을,영광군,매간당고택,35.2410153782476,126.474550374401
전라남도,국보,여수시,진남관,34.7419989034232,127.736618777627
전라남도,국보,여수시,진남관,34.7419989034232,127.736618777627
전라남도,국보,여수시,진남관,34.7419989034232,127.736618777627
전라남도,비/탑/문/각,담양군,소쇄원,35.1604581278796,126.993226274698
전라남도,비/탑/문/각,담양군,소쇄원,35.1604581278796,126.993226274698
전라남도,비/탑/문/각,광양시,김시식지,34.946851276742,127.751717212252
전라남도,비/탑/문/각,담양군,소쇄원,35.1604581278796,126.993226274698
전라남도,비/탑/문/각,광양시,김시식지,34.946851276742,127.751717212252
전라남도,비/탑/문/각,광양시,김시식지,34.946851276742,127.751717212252
전라남도,서원/향교/서당,진도군,운림산방,34.4658071201861,126.308904328295
전라남도,서원/향교/서당,진도군,운림산방,34.4658071201861,126.308904328295
전라남도,서원/향교/서당,영광군,영광향교,35.2737723871526,126.520051974941
전라남도,서원/향교/서당,영광군,내산서원,35.2140414871767,126.516934323836
전라남도,서원/향교/서당,진도군,운림산방,34.4658071201861,126.308904328295
전라남도,서원/향교/서당,영광군,영광향교,35.2737723871526,126.520051974941
전라남도,서원/향교/서당,영광군,내산서원,35.2140414871767,126.516934323836
전라남도,성/성터,담양군,금성산성,35.3826083172702,127.040105123255
전라남도,성/성터,담양군,금성산성,35.3826083172702,127.040105123255
전라남도,성/성터,진도군,남도진성,34.36419312,126.16563885
전라남도,성/성터,진도군,남도진성,34.36419312,126.16563885
전라남도,유명사적/유적지,목포시,동본원사,34.7896707611894,126.38428853616
전라남도,유명사적/유적지,해남군,우수영,34.5924834190892,126.305515334938
전라남도,유명사적/유적지,강진군,다산초당,34.5807257550817,126.745058587392
전라남도,유명사적/유적지,담양군,명옥헌원림,35.2192806883369,126.996423194501
전라남도,유명사적/유적지,나주시,금성관,35.0333329975721,126.716523151057
전라남도,유명사적/유적지,강진군,강진 고려청자 요지,34.5113281894361,126.806683979608
전라남도,유명사적/유적지,해남군,미황사달마고도,34.3881895898759,126.582393269721
전라남도,유명사적/유적지,영광군,백제불교최초도래지,35.3616099257621,126.431299309007
전라남도,유명사적/유적지,완도군,윤선도유적지,34.55126705,126.62255116
전라남도,유명사적/유적지,강진군,백운동별서정원,34.7420306874016,126.699870785877
전라남도,유명사적/유적지,해남군,고산윤선도유적지,34.5515655924803,126.623011126287
전라남도,유명사적/유적지,목포시,가톨릭목포성지,34.7996754487125,126.385913390348
전라남도,유명사적/유적지,장성군,필암서원,35.3109270229361,126.75166355586
전라남도,유명사적/유적지,완도군,장도청해진유적지,34.36248668,126.73921354
전라남도,유명사적/유적지,목포시,동본원사,34.7896707611894,126.38428853616
전라남도,유명사적/유적지,해남군,우수영,34.5924834190892,126.305515334938
전라남도,유명사적/유적지,강진군,다산초당,34.5807257550817,126.745058587392
전라남도,유명사적/유적지,담양군,명옥헌원림,35.2192806883369,126.996423194501
전라남도,유명사적/유적지,나주시,금성관,35.0333329975721,126.716523151057
전라남도,유명사적/유적지,강진군,강진 고려청자 요지,34.5113281894361,126.806683979608
전라남도,유명사적/유적지,해남군,미황사달마고도,34.3881895898759,126.582393269721
전라남도,유명사적/유적지,영광군,백제불교최초도래지,35.3616099257621,126.431299309007
전라남도,유명사적/유적지,완도군,윤선도유적지,34.55126705,126.62255116
전라남도,유명사적/유적지,강진군,백운동별서정원,34.7420306874016,126.699870785877
전라남도,유명사적/유적지,목포시,가톨릭목포성지,34.7996754487125,126.385913390348
전라남도,유명사적/유적지,장성군,필암서원,35.3109270229361,126.75166355586
전라남도,유명사적/유적지,해남군,고산윤선도유적지,34.5515655924803,126.623011126287
전라남도,유명사적/유적지,완도군,장도청해진유적지,34.36248668,126.73921354
전라남도,유명사적/유적지,강진군,전라병영성하멜표류지,34.7194705699746,126.818523592085
전라남도,유명사적/유적지,강진군,전라병영성하멜표류지,34.7194705699746,126.818523592085
전라남도,유명사적/유적지,영광군,천주교순교지,35.2727069417593,126.51316504267
전라남도,유명사적/유적지,화순군,영벽정,34.9932581665091,126.96499285888
전라남도,유명사적/유적지,완도군,고금충무사,34.4008021,126.8603411
전라남도,유명사적/유적지,구례군,운조루유물전시관,35.2052528195722,127.513639126251
전라남도,유명사적/유적지,무안군,초의선사유적지,34.8544232768166,126.416025828174
전라남도,유명사적/유적지,담양군,식영정,35.1884993558486,127.0018031416
전라남도,유명사적/유적지,나주시,나주목사내아,35.0321236151121,126.715323204228
전라남도,유명사적/유적지,화순군,정암조광조선생적려유허비,34.9932475345928,126.953464387558
전라남도,유명사적/유적지,영광군,천주교순교지,35.2727069417593,126.51316504267
전라남도,유명사적/유적지,진도군,용장성,34.5144274270925,126.337342766399
전라남도,유명사적/유적지,화순군,영벽정,34.9932581665091,126.96499285888
전라남도,유명사적/유적지,해남군,우수영,34.5924834190892,126.305515334938
전라남도,유명사적/유적지,해남군,고산윤선도유적지,34.5515655924803,126.623011126287
전라남도,유명사적/유적지,강진군,강진 고려청자 요지,34.5113281894361,126.806683979608
전라남도,유명사적/유적지,구례군,운조루유물전시관,35.2052528195722,127.513639126251
전라남도,유명사적/유적지,완도군,윤선도유적지,34.55126705,126.62255116
전라남도,유명사적/유적지,나주시,나주목사내아,35.0321236151121,126.715323204228
전라남도,유명사적/유적지,화순군,정암조광조선생적려유허비,34.9932475345928,126.953464387558
전라남도,유명사적/유적지,장성군,필암서원,35.3109270229361,126.75166355586
전라남도,유명사적/유적지,완도군,고금충무사,34.4008021,126.8603411
전라남도,유명사적/유적지,구례군,운조루유물전시관,35.2052528195722,127.513639126251
전라남도,유명사적/유적지,무안군,초의선사유적지,34.8544232768166,126.416025828174
전라남도,유명사적/유적지,담양군,식영정,35.1884993558486,127.0018031416
전라남도,유명사적/유적지,나주시,나주목사내아,35.0321236151121,126.715323204228
전라남도,유명사적/유적지,화순군,정암조광조선생적려유허비,34.9932475345928,126.953464387558
전라남도,유명사적/유적지,진도군,용장성,34.5144274270925,126.337342766399
전라남도,유명사찰,여수시,향일암,34.5915687683588,127.803826874467
전라남도,유명사찰,장성군,내장산국립공원백양사,35.4393712627141,126.883399922081
전라남도,유명사찰,순천시,선암사,34.9978819,127.3307045
전라남도,유명사찰,강진군,남미륵사,34.6531229876084,126.855465316878
전라남도,유명사찰,고흥군,쌍충사,34.5277057739544,127.132080389811
전라남도,유명사찰,곡성군,도림사,35.2672881966213,127.257519786422
전라남도,유명사찰,해남군,대흥사,34.4759562926238,126.616727921286
전라남도,유명사찰,순천시,송광사,35.002191426738,127.276167163441
전라남도,유명사찰,강진군,백련사,34.5882525,126.7482726
전라남도,유명사찰,여수시,흥국사,34.8910954,127.7035127
전라남도,유명사찰,화순군,운주사,34.9265291820943,126.880025980777
전라남도,유명사찰,영암군,도갑사,34.7529333058023,126.662551286701
전라남도,유명사찰,강진군,무위사,34.7384161448179,126.686633375928
전라남도,유명사찰,여수시,향일암,34.5915687683588,127.803826874467
전라남도,유명사찰,장성군,내장산국립공원백양사,35.4393712627141,126.883399922081
전라남도,유명사찰,순천시,선암사,34.9978819,127.3307045
전라남도,유명사찰,강진군,남미륵사,34.6531229876084,126.855465316878
전라남도,유명사찰,고흥군,쌍충사,34.5277057739544,127.132080389811
전라남도,유명사찰,곡성군,도림사,35.2672881966213,127.257519786422
전라남도,유명사찰,해남군,대흥사,34.4759562926238,126.616727921286
전라남도,유명사찰,나주시,불회사입구,34.9086994890925,126.823472613755
전라남도,유명사찰,순천시,송광사,35.002191426738,127.276167163441
전라남도,유명사찰,강진군,백련사,34.5882525,126.7482726
전라남도,유명사찰,화순군,유마사,35.0182965116817,127.171274102822
전라남도,유명사찰,영광군,원불교영산성지,35.3272825046427,126.443245447162
전라남도,유명사찰,여수시,흥국사,34.8910954,127.7035127
전라남도,유명사찰,화순군,운주사,34.9265291820943,126.880025980777
전라남도,유명사찰,영암군,도갑사,34.7529333058023,126.662551286701
전라남도,유명사찰,강진군,무위사,34.7384161448179,126.686633375928
전라남도,유명사찰,장흥군,보림사,34.8078452654458,126.896082048271
전라남도,유명사찰,나주시,불회사입구,34.9086994890925,126.823472613755
전라남도,유명사찰,곡성군,성륜사,35.2968902742094,127.120248814144
전라남도,유명사찰,화순군,유마사,35.0182965116817,127.171274102822
전라남도,유명사찰,영광군,원불교영산성지,35.3272825046427,126.443245447162
전라남도,유명사찰,장흥군,보림사,34.8078452654458,126.896082048271
전라남도,유명사찰,곡성군,성륜사,35.2968902742094,127.120248814144
전라남도,유명사찰,화순군,쌍봉사,34.8876229794345,127.060554973092
전라남도,유명사찰,화순군,쌍봉사,34.8876229794345,127.060554973092
전라남도,유명사찰,곡성군,태안사,35.1315854784711,127.387139781479
전라남도,유명사찰,곡성군,태안사,35.1315854784711,127.387139781479
전라남도,유명사찰,여수시,향일암,34.5915687683588,127.803826874467
전라남도,유명사찰,장흥군,해동사,34.747286293277,126.93823985355
전라남도,유명사찰,화순군,충의사,35.038732910192,127.010707420531
전라남도,유명사찰,순천시,송광사,35.002191426738,127.276167163441
전라남도,유명사찰,여수시,흥국사,34.8910954,127.7035127
전라남도,유명사찰,영암군,도갑사,34.7529333058023,126.662551286701
전라남도,유명사찰,순천시,선암사,34.9978819,127.3307045
전라남도,유명사찰,곡성군,도림사,35.2672881966213,127.257519786422
전라남도,유명사찰,곡성군,태안사,35.1315854784711,127.387139781479
전라남도,유명사찰,화순군,운주사,34.9265291820943,126.880025980777
전라남도,유명사찰,장흥군,해동사,34.747286293277,126.93823985355
전라남도,유명사찰,화순군,충의사,35.038732910192,127.010707420531
전라북도,고택/생가/민속마을,장수군,논개논개생가지,35.6798735775068,127.620757853265
전라북도,고택/생가/민속마을,정읍시,김명관고택,35.6161549802357,127.019962267433
전라북도,고택/생가/민속마을,장수군,논개논개생가지,35.6798735775068,127.620757853265
전라북도,고택/생가/민속마을,정읍시,김명관고택,35.6161549802357,127.019962267433
전라북도,고택/생가/민속마을,장수군,논개논개생가지,35.6798735775068,127.620757853265
전라북도,보물,남원시,광한루원,35.4038885784172,127.379785076163
전라북도,보물,남원시,광한루원,35.4038885784172,127.379785076163
전라북도,보물,정읍시,피향정,35.6513638580561,126.942970382655
전라북도,보물,남원시,광한루원,35.4038885784172,127.379785076163
전라북도,보물,정읍시,피향정,35.6513638580561,126.942970382655
전라북도,유명사적/유적지,고창군,고창읍성,35.4295291768605,126.704891374825
전라북도,유명사적/유적지,전주시,경기전,35.8151026600081,127.149826656107
전라북도,유명사적/유적지,익산시,미륵사지,36.01237074,127.03126469
전라북도,유명사적/유적지,고창군,고창고인돌유적,35.4473612570264,126.646968865969
전라북도,유명사적/유적지,익산시,백제왕궁박물관,35.9711574037348,127.055744949127
전라북도,유명사적/유적지,장수군,논개의암사논개사당,35.6440540929954,127.522679086582
전라북도,유명사적/유적지,익산시,원불교익산성지,35.9716478917099,126.953193576334
전라북도,유명사적/유적지,남원시,실상사,35.4166533960502,127.635149286599
전라북도,유명사적/유적지,고창군,무장읍성,35.4180353424252,126.557639127953
전라북도,유명사적/유적지,무주군,적상산사고지,35.9484856199889,127.694617237851
전라북도,유명사적/유적지,정읍시,무성서원,35.6018330883181,126.983750792063
전라북도,유명사적/유적지,고창군,고창읍성,35.4295291768605,126.704891374825
전라북도,유명사적/유적지,전주시,경기전,35.8151026600081,127.149826656107
전라북도,유명사적/유적지,익산시,미륵사지,36.01237074,127.03126469
전라북도,유명사적/유적지,고창군,고창고인돌유적,35.4473612570264,126.646968865969
전라북도,유명사적/유적지,순창군,훈몽재,35.4722605446937,126.968480016973
전라북도,유명사적/유적지,익산시,백제왕궁박물관,35.9711574037348,127.055744949127
전라북도,유명사적/유적지,장수군,논개의암사논개사당,35.6440540929954,127.522679086582
전라북도,유명사적/유적지,무주군,무주향교,36.0083656555805,127.666013631636
전라북도,유명사적/유적지,익산시,원불교익산성지,35.9716478917099,126.953193576334
전라북도,유명사적/유적지,남원시,실상사,35.4166533960502,127.635149286599
전라북도,유명사적/유적지,고창군,무장읍성,35.4180353424252,126.557639127953
전라북도,유명사적/유적지,무주군,적상산사고지,35.9484856199889,127.694617237851
전라북도,유명사적/유적지,전주시,경기전,35.8151026600081,127.149826656107
전라북도,유명사적/유적지,정읍시,무성서원,35.6018330883181,126.983750792063
전라북도,유명사적/유적지,순창군,훈몽재,35.4722605446937,126.968480016973
전라북도,유명사적/유적지,무주군,무주향교,36.0083656555805,127.666013631636
전라북도,유명사적/유적지,고창군,고창읍성,35.4295291768605,126.704891374825
전라북도,유명사적/유적지,익산시,백제왕궁박물관,35.9711574037348,127.055744949127
전라북도,유명사적/유적지,익산시,미륵사지,36.01237074,127.03126469
전라북도,유명사적/유적지,남원시,실상사,35.4166533960502,127.635149286599
전라북도,유명사적/유적지,고창군,고창고인돌유적,35.4473612570264,126.646968865969
전라북도,유명사적/유적지,무주군,무주향교,36.0083656555805,127.666013631636
전라북도,유명사적/유적지,무주군,적상산사고지,35.9484856199889,127.694617237851
전라북도,유명사적/유적지,정읍시,무성서원,35.6018330883181,126.983750792063
전라북도,유명사적/유적지,고창군,무장읍성,35.4180353424252,126.557639127953
전라북도,유명사적/유적지,순창군,훈몽재,35.4722605446937,126.968480016973
전라북도,유명사찰,부안군,변산반도국립공원개암사,35.6624517280564,126.649597293104
전라북도,유명사찰,부안군,변산반도국립공원개암사,35.6624517280564,126.649597293104
전라북도,유명사찰,임실군,소충사,35.6216893533891,127.347164396395
전라북도,유명사찰,임실군,소충사,35.6216893533891,127.347164396395
전라북도,천연기념물,남원시,만인의총,35.420802673988,127.377278282254
전라북도,천연기념물,남원시,만인의총,35.420802673988,127.377278282254
전라북도,천연기념물,남원시,만인의총,35.420802673988,127.377278282254
제주특별자치도,비/탑/문/각,서귀포시,제주추사관,33.2499082,126.2783243
제주특별자치도,비/탑/문/각,서귀포시,제주추사관,33.2499082,126.2783243
제주특별자치도,비/탑/문/각,서귀포시,제주추사관,33.2499082,126.2783243
제주특별자치도,유명사적/유적지,제주시,제주목관아지,33.5140846237413,126.522129072609
제주특별자치도,유명사적/유적지,제주시,항몽유적지,33.4526841557902,126.407947576072
제주특별자치도,유명사적/유적지,제주시,삼양선사유적지,33.5233383099473,126.587666168538
제주특별자치도,유명사적/유적지,제주시,제주목관아지,33.5140846237413,126.522129072609
제주특별자치도,유명사적/유적지,제주시,항몽유적지,33.4526841557902,126.407947576072
제주특별자치도,유명사적/유적지,제주시,삼양선사유적지,33.5233383099473,126.587666168538
제주특별자치도,유명사적/유적지,제주시,제주목관아지,33.5140846237413,126.522129072609
제주특별자치도,유명사적/유적지,제주시,항몽유적지,33.4526841557902,126.407947576072
제주특별자치도,유명사적/유적지,제주시,삼양선사유적지,33.5233383099473,126.587666168538
충청남도,고택/생가/민속마을,아산시,아산외암마을,36.730218039942,127.016619058163
충청남도,고택/생가/민속마을,예산군,내포보부상촌,36.6911886701495,126.65009149683
충청남도,고택/생가/민속마을,천안시,유관순열사생가,36.7574593382291,127.316924816703
충청남도,고택/생가/민속마을,공주시,공주한옥마을,36.4645418238834,127.108755864392
충청남도,고택/생가/민속마을,홍성군,김좌진장군생가,36.5975921677195,126.546957000176
충청남도,고택/생가/민속마을,태안군,이종일생가지,36.8317599669741,126.240565387022
충청남도,고택/생가/민속마을,논산시,논산명재고택,36.2822291834206,127.131179156649
충청남도,고택/생가/민속마을,홍성군,한용운선생생가,36.5628636544598,126.553884664148
충청남도,고택/생가/민속마을,청양군,모덕사,36.4462208787544,127.007660088071
충청남도,고택/생가/민속마을,홍성군,거북이마을,36.5705938507377,126.609964968451
충청남도,고택/생가/민속마을,아산시,맹씨행단,36.7464658677253,127.041749557236
충청남도,고택/생가/민속마을,아산시,아산외암마을,36.730218039942,127.016619058163
충청남도,고택/생가/민속마을,예산군,내포보부상촌,36.6911886701495,126.65009149683
충청남도,고택/생가/민속마을,부여군,부여기와마을,36.3039943156163,126.937105016625
충청남도,고택/생가/민속마을,홍성군,문당환경농업마을,36.5352900409672,126.702450169201
충청남도,고택/생가/민속마을,천안시,유관순열사생가,36.7574593382291,127.316924816703
충청남도,고택/생가/민속마을,공주시,공주한옥마을,36.4645418238834,127.108755864392
충청남도,고택/생가/민속마을,청양군,청양고추문화마을,36.4392430145744,126.779522581472
충청남도,고택/생가/민속마을,홍성군,김좌진장군생가,36.5975921677195,126.546957000176
충청남도,고택/생가/민속마을,태안군,이종일생가지,36.8317599669741,126.240565387022
충청남도,고택/생가/민속마을,논산시,논산명재고택,36.2822291834206,127.131179156649
충청남도,고택/생가/민속마을,홍성군,한용운선생생가,36.5628636544598,126.553884664148
충청남도,고택/생가/민속마을,계룡시,사계고택,36.2656047198058,127.271568211955
충청남도,고택/생가/민속마을,청양군,모덕사,36.4462208787544,127.007660088071
충청남도,고택/생가/민속마을,아산시,윤보선전대통령생가,36.8972701815792,127.018422264794
충청남도,고택/생가/민속마을,홍성군,거북이마을,36.5705938507377,126.609964968451
충청남도,고택/생가/민속마을,아산시,맹씨행단,36.7464658677253,127.041749557236
충청남도,고택/생가/민속마을,부여군,부여기와마을,36.3039943156163,126.937105016625
충청남도,고택/생가/민속마을,홍성군,문당환경농업마을,36.5352900409672,126.702450169201
충청남도,고택/생가/민속마을,아산시,아산외암마을,36.730218039942,127.016619058163
충청남도,고택/생가/민속마을,청양군,청양고추문화마을,36.4392430145744,126.779522581472
충청남도,고택/생가/민속마을,계룡시,사계고택,36.2656047198058,127.271568211955
충청남도,고택/생가/민속마을,아산시,윤보선전대통령생가,36.8972701815792,127.018422264794
