name,rating
부석사,4.6987087517934
불국사,4.6869565217391305
도산서원,4.663888888888889
직지사,4.623655913978495
박열의사기념관,4.611111111111111
운문사,4.584434654919236
대릉원,4.575055187637969
경주동궁과월지,4.574193548387097
고운사,4.553054662379421
소수서원,4.542242703533026
봉정사,4.533795493934142
