name,rating
화성,4.73
미리내성지,4.637019230769231
융건릉,4.589540412044374
화성행궁,4.586102719033232
영릉세종대왕,4.582417582417582
행주산성,4.572857142857143
서오릉,4.5531197301854975
파주삼릉,4.538461538461538
장릉,4.533333333333333
안성성당,4.487804878048781
영모재,4.481481481481482
